record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Litres_Per_100km_Inst,CO2_in_g_per_km_Inst,Maintenance_flag
168,22FEB16:16:03:54,83,246.518683,47.84314,88,116,1284,83,11,24.94,79.21569,14.1,7,34.901962,86,3.516573,93.01329,0
169,22FEB16:16:03:55,82,246.574312,99.21569,88,138,1304.5,82,11,24.94,80,14.22,7,34.901962,87,3.516573,93.01329,0
170,22FEB16:16:03:56,82,246.574312,99.21569,88,138,1330,82,11,24.94,80,14.26,7,41.568626,87,3.516573,93.01329,0
171,22FEB16:16:03:57,82,246.574312,99.21569,89,138,1277,82,10,22.44,80,14.2,7,14.901961,87,6.919981,183.03337,0
172,22FEB16:16:03:58,81,246.629941,58.039215,89,138,1283.5,81,10,22.44,77.254906,14.2,7,36.47059,87,6.919981,183.03337,0
173,22FEB16:16:03:59,81,246.629941,58.039215,89,120,1305.5,81,10,24.66,80,14.26,7,38.82353,87,4.350238,115.06373,0
173,22FEB16:16:03:59,81,246.629941,58.039215,89,120,1305.5,81,10,24.66,80,14.26,7,38.82353,87,4.350238,115.06373,0
174,22FEB16:16:04:00,82,246.574312,70.588234,89,146,1339.5,82,10,27.86,80,14.16,7,39.215687,88,4.914746,129.99495,0
175,22FEB16:16:04:01,82,246.574312,70.588234,89,118,1312.5,82,10,23.22,80,14.26,7,34.509804,88,4.968095,131.40602,0
176,22FEB16:16:04:02,83,246.518683,65.882355,89,115,1302,83,10,21.63,80,14.26,7,34.509804,88,4.251513,112.45245,0
177,22FEB16:16:04:03,83,246.518683,60.39216,89,113,1297.5,83,10,20.55,80,14.18,7,34.509804,88,3.68744,97.53274,0
178,22FEB16:16:04:04,82,246.574312,62.352943,89,109,1299.5,82,10,20.13,76.47059,14.18,7,32.941177,88,2.838356,75.07447,0
178,22FEB16:16:04:04,82,246.574312,62.352943,89,109,1299.5,82,10,20.13,76.47059,14.18,7,32.941177,88,2.838356,75.07447,0
179,22FEB16:16:04:05,82,246.574312,79.60784,89,109,1299.5,82,10,22.88,80,14.24,7,35.294117,88,4.296691,113.6474,0
180,22FEB16:16:04:06,84,246.463054,79.60784,90,135,1338.5,84,10,28.11,80,14.24,7,38.431374,87,6.833974,180.7585,0
180,22FEB16:16:04:06,84,246.463054,79.60784,90,135,1338.5,84,10,28.11,80,14.24,7,38.431374,87,6.833974,180.7585,0
181,22FEB16:16:04:07,85,246.407425,20.392157,90,113,1323.5,85,10,26.05,80,14.22,7,14.901961,87,6.182367,163.5235,0
182,22FEB16:16:04:08,85,246.407425,20.392157,90,113,1300.5,85,10,26.05,80,14.2,7,18.431374,87,6.182367,163.5235,0
182,22FEB16:16:04:08,85,246.407425,20.392157,90,113,1300.5,85,10,26.05,80,14.2,7,18.431374,87,6.182367,163.5235,0
183,22FEB16:16:04:09,83,246.518683,22.352942,90,106,1282.5,83,10,20.99,80,14.2,7,32.941177,87,1.232545,32.600796,0
183,22FEB16:16:04:09,83,246.518683,22.352942,90,106,1282.5,83,10,20.99,80,14.2,7,32.941177,87,1.232545,32.600796,0
184,22FEB16:16:04:10,82,246.574312,17.647058,90,107,1275.5,82,10,20.55,80,14.12,7,32.941177,87,0,28.764101,0
185,22FEB16:16:04:11,82,246.574312,17.647058,90,114,1275.5,82,10,20.55,80,14.12,7,32.941177,87,0,28.764101,0
186,22FEB16:16:04:12,83,246.518683,96.07843,90,114,1334,83,10,28.08,80,14.12,7,38.82353,87,8.464268,223.87973,0
187,22FEB16:16:04:13,84,246.463054,96.07843,90,131,1348,84,10,26.44,80,14.12,7,34.11765,87,7.77787,205.72452,0
188,22FEB16:16:04:14,84,246.463054,90.19608,89,115,1364,84,10,22.74,80,14.26,7,34.11765,87,6.609802,174.82915,0
189,22FEB16:16:04:15,85,246.407425,90.19608,89,115,1364,85,10,22.74,77.254906,14.16,7,34.11765,87,6.609802,174.82915,0
190,22FEB16:16:04:16,84,246.463054,90.19608,89,109,1326.5,84,10,23.22,79.60784,14.16,7,32.54902,87,6.228031,164.73132,0
191,22FEB16:16:04:17,84,246.463054,82.35294,90,109,1368,84,10,23.22,78.82353,14.2,7,32.54902,87,6.228031,164.73132,0
192,22FEB16:16:04:18,84,246.463054,53.333336,90,109,1334,84,10,23.22,80,14.16,7,29.411766,87,6.228031,164.73132,0
193,22FEB16:16:04:19,84,246.463054,14.117647,90,109,1320,84,10,21.49,80,14.12,7,30.19608,87,0,23.726059,0
193,22FEB16:16:04:19,84,246.463054,14.117647,90,109,1320,84,10,21.49,80,14.12,7,30.19608,87,0,23.726059,0
194,22FEB16:16:04:20,83,246.518683,27.058825,90,109,1320,83,10,21.27,80,14.2,7,23.529411,87,1.668352,44.127872,0
194,22FEB16:16:04:20,83,246.518683,27.058825,90,109,1320,83,10,21.27,80,14.2,7,23.529411,87,1.668352,44.127872,0
195,22FEB16:16:04:21,82,246.574312,56.47059,90,106,1320,82,10,22.52,78.43137,14.18,7,33.72549,87,1.7364,45.927746,0
196,22FEB16:16:04:22,82,246.574312,56.47059,90,107,1303.5,82,10,20.88,80,14.18,7,33.72549,87,3.536324,93.5357,0
197,22FEB16:16:04:23,83,246.518683,60.39216,89,107,1315,83,10,20.88,73.725494,14.16,7,32.941177,86,3.536324,93.5357,0
197,22FEB16:16:04:23,83,246.518683,60.39216,89,107,1315,83,10,20.88,73.725494,14.16,7,32.941177,86,3.536324,93.5357,0
198,22FEB16:16:04:24,83,246.518683,65.882355,89,115,1324.5,83,10,20.88,76.47059,14.22,7,32.941177,86,3.536324,93.5357,0
198,22FEB16:16:04:24,83,246.518683,65.882355,89,115,1324.5,83,10,20.88,76.47059,14.22,7,32.941177,86,3.536324,93.5357,0
199,22FEB16:16:04:25,84,246.463054,53.333336,89,111,1324.5,84,10,23.19,79.60784,14.18,7,32.941177,86,4.558142,120.56276,0
200,22FEB16:16:04:26,84,246.463054,69.803925,89,118,1352,84,10,21.86,79.60784,14.18,7,34.509804,86,3.406284,90.09614,0
200,22FEB16:16:04:26,84,246.463054,69.803925,89,118,1352,84,10,21.86,79.60784,14.18,7,34.509804,86,3.406284,90.09614,0
201,22FEB16:16:04:27,85,246.407425,54.901962,89,118,1340.5,85,10,23.72,79.60784,14.18,7,34.901962,86,3.763907,99.55528,0
202,22FEB16:16:04:28,86,246.351796,50.19608,89,112,1356,86,10,23.88,80,14.18,7,34.11765,86,3.454249,91.364815,0
203,22FEB16:16:04:29,86,246.351796,49.411766,89,112,1339.5,86,10,23.88,80,14.18,7,31.764706,86,3.454249,91.364815,0
203,22FEB16:16:04:29,86,246.351796,49.411766,89,112,1339.5,86,10,23.88,80,14.18,7,31.764706,86,3.454249,91.364815,0
204,22FEB16:16:04:30,86,246.351796,81.176476,89,112,1366.5,86,10,23.99,80,14.18,7,35.294117,86,3.374662,89.25976,0
205,22FEB16:16:04:31,87,246.296167,62.7451,89,131,1382,87,10,26.69,79.21569,14.16,7,36.07843,86,6.317382,167.09465,0
206,22FEB16:16:04:32,87,246.296167,60.784313,89,123,1379.5,87,10,24.63,79.60784,14.2,7,31.37255,86,4.388203,116.067894,0
206,22FEB16:16:04:32,87,246.296167,60.784313,89,123,1379.5,87,10,24.63,79.60784,14.2,7,31.37255,86,4.388203,116.067894,0
207,22FEB16:16:04:33,87,246.296167,62.7451,89,115,1364.5,87,10,22.38,80,14.2,7,34.901962,86,3.857151,102.02158,0
208,22FEB16:16:04:34,87,246.296167,62.7451,89,113,1368.5,87,10,21.8,79.21569,14.16,7,30.588236,86,3.883996,102.73163,0
209,22FEB16:16:04:35,86,246.351796,45.490196,89,113,1344.5,86,10,21.8,80,14.2,7,36.862747,86,3.883996,102.73163,0
210,22FEB16:16:04:36,86,246.351796,49.019608,89,111,1312,86,10,21.8,80,14.2,7,30.19608,86,3.883996,102.73163,0
211,22FEB16:16:04:37,85,246.407425,65.09804,89,111,1312,85,10,22.77,74.90196,14.22,7,30.19608,86,3.176904,84.02907,0
212,22FEB16:16:04:38,85,246.407425,65.09804,89,115,1339.5,85,10,22.55,76.47059,14.2,7,33.72549,86,4.273953,113.04596,0
212,22FEB16:16:04:38,85,246.407425,65.09804,89,115,1339.5,85,10,22.55,76.47059,14.2,7,33.72549,86,4.273953,113.04596,0
213,22FEB16:16:04:39,85,246.407425,99.60784,89,115,1337,85,10,23.99,80,14.18,7,36.862747,86,4.546879,120.26486,0
214,22FEB16:16:04:40,85,246.407425,67.45098,89,140,1370,85,10,23.99,80,14.22,7,36.07843,86,4.546879,120.26486,0
215,22FEB16:16:04:41,86,246.351796,77.254906,89,126,1369,86,10,25.52,80,14.22,7,36.07843,86,5.729401,151.54254,0
216,22FEB16:16:04:42,87,246.296167,67.45098,90,120,1369.5,87,10,24.24,80,14.16,7,34.509804,86,4.713554,124.673416,0
216,22FEB16:16:04:42,87,246.296167,67.45098,90,120,1369.5,87,10,24.24,80,14.16,7,34.509804,86,4.713554,124.673416,0
217,22FEB16:16:04:43,87,246.296167,54.509804,90,114,1369.5,87,10,23.3,80,14.18,7,32.941177,86,3.907666,103.3577,0
217,22FEB16:16:04:43,87,246.296167,54.509804,90,114,1369.5,87,10,23.3,80,14.18,7,32.941177,86,3.907666,103.3577,0
218,22FEB16:16:04:44,87,246.296167,67.45098,90,110,1377,87,10,23.3,80,14.16,7,32.941177,86,3.907666,103.3577,0
219,22FEB16:16:04:45,88,246.240538,67.45098,90,118,1384,88,10,23.3,76.86275,14.16,7,35.294117,86,3.907666,103.3577,0
220,22FEB16:16:04:46,88,246.240538,58.431374,90,118,1386.5,88,10,24.94,75.29412,14.16,7,33.333332,86,4.739452,125.35841,0
220,22FEB16:16:04:46,88,246.240538,58.431374,90,118,1386.5,88,10,24.94,75.29412,14.16,7,33.333332,86,4.739452,125.35841,0
221,22FEB16:16:04:47,88,246.240538,58.431374,90,115,1394,88,10,24.94,75.29412,14.16,7,33.333332,86,4.739452,125.35841,0
222,22FEB16:16:04:48,88,246.240538,38.82353,90,106,1368.5,88,10,21.3,80,14.24,7,30.980392,86,2.289326,60.552643,0
222,22FEB16:16:04:48,88,246.240538,38.82353,90,106,1368.5,88,10,21.3,80,14.24,7,30.980392,86,2.289326,60.552643,0
223,22FEB16:16:04:49,88,246.240538,49.411766,90,108,1398.5,88,10,22.8,80,14.24,7,33.333332,86,3.134373,82.90411,0
223,22FEB16:16:04:49,88,246.240538,49.411766,90,108,1398.5,88,10,22.8,80,14.24,7,33.333332,86,3.134373,82.90411,0
224,22FEB16:16:04:50,89,246.184909,49.411766,90,108,1405,89,10,22.88,77.254906,14.2,7,33.333332,86,3.145371,83.19501,0
225,22FEB16:16:04:51,89,246.184909,65.4902,90,116,1410,89,10,22.88,74.90196,14.22,7,33.333332,86,3.145371,83.19501,0
225,22FEB16:16:04:51,89,246.184909,65.4902,90,116,1410,89,10,22.88,74.90196,14.22,7,33.333332,86,3.145371,83.19501,0
226,22FEB16:16:04:52,90,246.12928,67.05882,90,119,1430.5,90,10,25.49,79.60784,14.1,7,33.333332,86,4.643238,122.81356,0
227,22FEB16:16:04:53,91,246.073651,67.05882,90,119,1436.5,91,10,26.3,75.29412,14.16,7,34.11765,86,4.856931,128.46573,0
228,22FEB16:16:04:54,91,246.073651,52.156864,90,119,1436.5,91,10,26.3,80,14.16,7,33.333332,86,4.856931,128.46573,0
229,22FEB16:16:04:55,92,246.018022,39.607845,90,109,1432.5,92,10,22.74,80,14.24,7,30.19608,86,2.385696,63.10161,0
229,22FEB16:16:04:55,92,246.018022,39.607845,90,109,1432.5,92,10,22.74,80,14.24,7,30.19608,86,2.385696,63.10161,0
230,22FEB16:16:04:56,92,246.018022,39.607845,90,106,1432.5,92,10,22.11,80,14.24,7,30.19608,86,2.319601,61.353413,0
231,22FEB16:16:04:57,92,246.018022,67.45098,90,107,1434.5,92,10,24.02,80,14.24,7,33.72549,86,2.850494,75.395515,0
232,22FEB16:16:04:58,93,245.962393,20,90,119,1172.5,93,10,25.27,80,14.18,7,32.156864,86,4.593373,121.49464,0
233,22FEB16:16:04:59,93,245.962393,20,90,107,1140,93,10,18.33,80,14.18,7,32.156864,86,0,25.533846,0
234,22FEB16:16:05:00,92,246.018022,35.686275,90,106,1146.5,92,10,17.8,79.21569,14.18,7,31.37255,86,0,24.79555,0
234,22FEB16:16:05:00,92,246.018022,35.686275,90,106,1146.5,92,10,17.8,79.21569,14.18,7,31.37255,86,0,24.79555,0
235,22FEB16:16:05:01,92,246.018022,8.235294,90,106,1131.5,92,10,17.8,80,14.16,7,22.352942,86,0,24.79555,0
235,22FEB16:16:05:01,92,246.018022,8.235294,90,106,1131.5,92,10,17.8,80,14.16,7,22.352942,86,0,24.79555,0
236,22FEB16:16:05:02,92,246.018022,8.235294,90,106,1131.5,92,10,18.16,80,14.16,7,38.82353,86,0,11.120989,0
237,22FEB16:16:05:03,92,246.018022,97.647064,90,131,1131.5,92,10,30.22,80,14.16,7,37.2549,86,8.162958,215.9101,0
237,22FEB16:16:05:03,92,246.018022,97.647064,90,131,1131.5,92,10,30.22,80,14.16,7,37.2549,86,8.162958,215.9101,0
238,22FEB16:16:05:04,94,245.906764,58.039215,90,117,1561,94,10,30.22,80,14.14,7,29.803923,86,8.162958,215.9101,0
238,22FEB16:16:05:04,94,245.906764,58.039215,90,117,1561,94,10,30.22,80,14.14,7,29.803923,86,8.162958,215.9101,0
239,22FEB16:16:05:05,95,245.851135,47.45098,89,106,1188.5,95,10,18.22,80,14.16,7,32.54902,86,2.225656,58.868546,0
240,22FEB16:16:05:06,97,245.739877,61.17647,89,107,1213,97,9,18.11,80,14.16,7,32.54902,86,2.847674,75.32092,0
241,22FEB16:16:05:07,97,245.739877,47.058823,89,106,1206,97,9,17.72,79.60784,14.14,7,30.588236,86,2.336636,61.803986,0
242,22FEB16:16:05:08,98,245.684248,46.27451,89,105,1206,98,9,17.41,80,14.14,7,30.588236,86,2.065208,54.624706,0
243,22FEB16:16:05:09,98,245.684248,41.17647,89,105,1206,98,9,17.63,80,14.22,7,14.901961,86,2.034619,53.815624,0
244,22FEB16:16:05:10,99,245.628619,3.529412,89,105,1224,99,9,19.05,80,14.26,7,14.901961,86,1.951665,51.621494,0
245,22FEB16:16:05:11,99,245.628619,0,89,105,1224,99,9,19.91,80,14.24,7,14.901961,86,0,0,0
246,22FEB16:16:05:12,99,245.628619,0,89,105,1210.5,99,9,19.8,80,14.24,7,14.901961,86,0,0,0
246,22FEB16:16:05:12,99,245.628619,0,89,105,1210.5,99,9,19.8,80,14.24,7,14.901961,86,0,0,0
247,22FEB16:16:05:13,99,245.628619,0,89,106,1198.5,99,9,19.47,80,14.24,7,14.901961,86,0,0,0
248,22FEB16:16:05:14,99,245.628619,0,89,107,1197.5,99,9,19.52,80,14.16,7,14.901961,86,0,0,0
249,22FEB16:16:05:15,99,245.628619,0,89,107,1197.5,99,9,19.61,80,14.24,7,14.901961,86,0,0,0
250,22FEB16:16:05:16,99,245.628619,0,89,107,1199.5,99,9,19.61,80,14.24,7,14.901961,86,0,0,0
251,22FEB16:16:05:17,99,245.628619,0,89,107,1199.5,99,9,19.61,80,14.18,7,14.901961,86,0,0,0
252,22FEB16:16:05:18,99,245.628619,0,89,107,1208,99,9,19.74,80,14.16,7,14.901961,86,0,0,0
253,22FEB16:16:05:19,100,245.57299,0,88,107,1206,100,9,19.69,80,14.16,7,14.901961,86,0,0,0
253,22FEB16:16:05:19,100,245.57299,0,88,107,1206,100,9,19.69,80,14.16,7,14.901961,86,0,0,0
254,22FEB16:16:05:20,100,245.57299,0,88,107,1208.5,100,9,19.77,80,14.16,7,14.901961,86,0,0,0
255,22FEB16:16:05:21,100,245.57299,0,88,107,1212,100,9,20.11,80,14.22,7,14.901961,86,0,0,0
256,22FEB16:16:05:22,100,245.57299,0,88,107,1212,100,9,20.05,80,14.22,7,14.901961,86,0,0,0
257,22FEB16:16:05:23,100,245.57299,0,88,107,1207,100,9,19.83,80,14.18,7,14.901961,86,0,0,0
258,22FEB16:16:05:24,100,245.57299,0,88,106,1208.5,100,9,19.97,80,14.24,7,14.901961,86,0,0,0
259,22FEB16:16:05:25,99,245.628619,0,88,106,1207,99,9,19.97,80,14.2,7,14.901961,86,0,0,0
259,22FEB16:16:05:25,99,245.628619,0,88,106,1207,99,9,19.97,80,14.2,7,14.901961,86,0,0,0
260,22FEB16:16:05:26,99,245.628619,0,88,106,1203,99,9,20.05,80,14.18,7,14.901961,86,0,0,0
261,22FEB16:16:05:27,99,245.628619,0,87,107,1202,99,9,20.22,80,13.92,7,26.666668,86,0,0,0
262,22FEB16:16:05:28,99,245.628619,26.666668,87,110,1301,99,9,21.16,79.60784,13.92,7,38.82353,86,1.388045,36.713764,0
262,22FEB16:16:05:28,99,245.628619,26.666668,87,110,1301,99,9,21.16,79.60784,13.92,7,38.82353,86,1.388045,36.713764,0
263,22FEB16:16:05:29,101,245.517361,78.43137,87,128,1296,101,9,25.24,79.60784,13.92,7,36.47059,85,5.703345,150.85338,0
263,22FEB16:16:05:29,101,245.517361,78.43137,87,128,1296,101,9,25.24,79.60784,13.92,7,36.47059,85,5.703345,150.85338,0
264,22FEB16:16:05:30,102,245.461732,78.43137,87,126,1261,102,9,22.05,80,14.1,7,33.333332,85,4.283622,113.301735,0
265,22FEB16:16:05:31,102,245.461732,29.019608,87,108,1271,102,9,20.86,80,14.14,7,31.37255,85,4.012713,106.13619,0
266,22FEB16:16:05:32,103,245.406103,73.333336,87,110,1343,103,9,20.55,80,14.14,7,30.19608,85,1.422873,37.63497,0
266,22FEB16:16:05:32,103,245.406103,73.333336,87,110,1343,103,9,20.55,80,14.14,7,30.19608,85,1.422873,37.63497,0
267,22FEB16:16:05:33,104,245.350474,36.862747,87,106,1280.5,104,9,20.8,80,14.14,7,32.156864,85,3.688992,97.57378,0
268,22FEB16:16:05:34,104,245.350474,36.862747,87,106,1282.5,104,9,22.11,80,14.18,7,14.901961,85,1.908144,50.470375,0
269,22FEB16:16:05:35,104,245.350474,0,87,106,1278.5,104,9,22.11,80,14.24,7,14.901961,85,1.908144,50.470375,0
269,22FEB16:16:05:35,104,245.350474,0,87,106,1278.5,104,9,22.11,80,14.24,7,14.901961,85,1.908144,50.470375,0
270,22FEB16:16:05:36,104,245.350474,0,87,106,1270,104,9,22.61,80,14.24,7,14.901961,85,0,0,0
271,22FEB16:16:05:37,104,245.350474,0,87,106,1262,104,9,21.72,80,14.16,7,14.901961,85,0,0,0
271,22FEB16:16:05:37,104,245.350474,0,87,106,1262,104,9,21.72,80,14.16,7,14.901961,85,0,0,0
272,22FEB16:16:05:38,103,245.406103,0,87,106,1251.5,103,9,21.08,80,14.24,7,14.901961,85,0,0,0
273,22FEB16:16:05:39,103,245.406103,0,87,108,1250.5,103,9,20.97,80,14.24,7,14.901961,85,0,0,0
274,22FEB16:16:05:40,102,245.461732,0,87,107,1238,102,9,20.69,80,14.18,7,14.901961,85,0,0,0
275,22FEB16:16:05:41,102,245.461732,0,87,107,1238,102,9,20.63,80,14.22,7,14.901961,85,0,0,0
276,22FEB16:16:05:42,102,245.461732,0,87,107,1233.5,102,9,20.36,80,14.18,7,14.901961,85,0,0,0
276,22FEB16:16:05:42,102,245.461732,0,87,107,1233.5,102,9,20.36,80,14.18,7,14.901961,85,0,0,0
277,22FEB16:16:05:43,101,245.517361,0,87,107,1233.5,101,9,20.3,80,14.22,7,14.901961,85,0,0,0
278,22FEB16:16:05:44,101,245.517361,0,87,107,1233.5,101,9,20.19,80,14.16,7,14.901961,85,0,0,0
279,22FEB16:16:05:45,99,245.628619,0,87,107,1210.5,99,9,19.97,80,14.18,7,14.901961,85,0,0,0
280,22FEB16:16:05:46,97,245.739877,0,87,107,1182.5,97,9,19.49,80,14.2,7,14.901961,85,0,0,0
281,22FEB16:16:05:47,94,245.906764,0,87,105,1097,94,9,17.13,80,14.2,7,14.901961,85,0,0,0
282,22FEB16:16:05:48,87,246.296167,0,87,105,1052,87,9,17.13,80,14.18,7,14.901961,85,0,0,0
283,22FEB16:16:05:49,82,246.574312,0,87,104,1181,82,9,15.8,80,14.22,7,14.901961,85,0,0,0
284,22FEB16:16:05:50,82,246.574312,0,87,106,1201,82,9,19.69,80,14.22,7,14.901961,85,0,0,0
285,22FEB16:16:05:51,82,246.574312,0,86,107,1145.5,82,9,18.11,80,14.3,7,14.901961,85,0,0,0
286,22FEB16:16:05:52,72,247.130602,0,86,106,1105,72,9,17.27,80,14.22,7,14.901961,85,0,0,0
287,22FEB16:16:05:53,70,247.24186,0,86,105,1074,70,9,17.27,80,14.22,7,14.901961,85,0,0,0
287,22FEB16:16:05:53,70,247.24186,0,86,105,1074,70,9,17.27,80,14.22,7,14.901961,85,0,0,0
288,22FEB16:16:05:54,69,247.297489,0,86,106,1114,69,9,20.66,80,14.18,7,14.901961,85,0,0,0
289,22FEB16:16:05:55,67,247.408747,3.921569,86,106,1236.5,67,9,20.77,80,14.16,7,14.901961,84,0,0,0
289,22FEB16:16:05:55,67,247.408747,3.921569,86,106,1236.5,67,9,20.77,80,14.16,7,14.901961,84,0,0,0
292,22FEB16:16:05:58,68,247.353118,39.215687,86,111,1288,68,9,21.49,80,14.2,7,14.901961,84,2.927983,77.44508,0
293,22FEB16:16:05:59,69,247.297489,40,86,111,1301,69,9,22.08,80,14.18,7,14.901961,84,3.102576,82.06307,0
294,22FEB16:16:06:00,70,247.24186,41.17647,86,107,1301,70,9,22.74,80,14.24,7,14.901961,84,3.261585,86.26887,0
295,22FEB16:16:06:01,70,247.24186,45.09804,86,107,1327.5,70,9,22.08,80,14.18,7,14.901961,84,3.474665,91.90484,0
296,22FEB16:16:06:02,71,247.186231,53.72549,86,107,1359.5,71,9,22.02,80,14.18,7,14.901961,84,3.751954,99.23912,0
297,22FEB16:16:06:03,72,247.130602,51.764706,86,107,1370.5,72,9,22.36,80,14.18,7,14.901961,84,4.153505,109.86014,0
297,22FEB16:16:06:03,72,247.130602,51.764706,86,107,1370.5,72,9,22.36,80,14.18,7,14.901961,84,4.153505,109.86014,0
298,22FEB16:16:06:04,73,247.074973,45.490196,86,107,1370.5,73,9,22.36,80,14.2,7,14.901961,84,4.153505,109.86014,0
299,22FEB16:16:06:05,73,247.074973,44.705883,86,108,1368.5,73,9,21.16,80,14.26,7,14.901961,84,3.221442,85.207085,0
300,22FEB16:16:06:06,74,247.019344,45.09804,87,108,1379,74,9,21.61,80,14.22,7,14.901961,84,3.231967,85.485466,0
301,22FEB16:16:06:07,74,247.019344,45.09804,87,106,1385.5,74,9,21.49,80,14.22,7,14.901961,84,3.199018,84.61396,0
302,22FEB16:16:06:08,74,247.019344,42.352943,87,106,1386.5,74,9,20.86,80,14.22,7,14.901961,84,2.912498,77.035515,0
302,22FEB16:16:06:08,74,247.019344,42.352943,87,106,1386.5,74,9,20.86,80,14.22,7,14.901961,84,2.912498,77.035515,0
303,22FEB16:16:06:09,74,247.019344,38.82353,87,104,1391.5,74,9,20.97,80,14.2,7,14.901961,84,2.680264,70.89292,0
303,22FEB16:16:06:09,74,247.019344,38.82353,87,104,1391.5,74,9,20.97,80,14.2,7,14.901961,84,2.680264,70.89292,0
304,22FEB16:16:06:10,74,247.019344,38.431374,87,104,1393,74,9,21.22,80,14.16,7,14.901961,84,2.712217,71.73809,0
304,22FEB16:16:06:10,74,247.019344,38.431374,87,104,1393,74,9,21.22,80,14.16,7,14.901961,84,2.712217,71.73809,0
305,22FEB16:16:06:11,75,246.963715,38.431374,87,104,1393,75,9,21.36,80,14.16,7,14.901961,84,2.702196,71.473045,0
306,22FEB16:16:06:12,74,247.019344,38.431374,87,104,1392,74,9,21.3,80,14.14,7,14.901961,84,2.658678,70.321976,0
307,22FEB16:16:06:13,74,247.019344,34.509804,87,104,1390,74,9,21.63,80,14.14,7,14.901961,84,2.736353,72.37649,0
308,22FEB16:16:06:14,74,247.019344,33.72549,87,104,1383,74,9,21.41,80,14.18,7,14.901961,84,2.374414,62.803192,0
309,22FEB16:16:06:15,74,247.019344,30.588236,87,104,1379.5,74,9,21.41,80,14.2,7,14.901961,84,2.374414,62.803192,0
310,22FEB16:16:06:16,74,247.019344,27.843138,87,104,1374.5,74,9,22.41,80,14.2,7,14.901961,84,2.052628,54.291977,0
311,22FEB16:16:06:17,74,247.019344,31.764706,87,104,1374.5,74,9,22.44,80,14.2,7,14.901961,84,2.314745,61.22497,0
311,22FEB16:16:06:17,74,247.019344,31.764706,87,104,1374.5,74,9,22.44,80,14.2,7,14.901961,84,2.314745,61.22497,0
312,22FEB16:16:06:18,73,247.074973,32.941177,87,105,1372.5,73,9,22.3,80,14.18,7,14.901961,84,2.329051,61.603363,0
312,22FEB16:16:06:18,73,247.074973,32.941177,87,105,1372.5,73,9,22.3,80,14.18,7,14.901961,84,2.329051,61.603363,0
313,22FEB16:16:06:19,73,247.074973,32.941177,87,105,1372,73,9,21.83,80,14.16,7,14.901961,84,2.396907,63.39816,0
314,22FEB16:16:06:20,73,247.074973,36.862747,87,105,1374,73,9,21.94,80,14.32,7,14.901961,84,2.408985,63.717617,0
314,22FEB16:16:06:20,73,247.074973,36.862747,87,105,1374,73,9,21.94,80,14.32,7,14.901961,84,2.408985,63.717617,0
315,22FEB16:16:06:21,73,247.074973,36.47059,87,105,1375,73,9,21.61,80,14.32,7,14.901961,84,2.656976,70.27697,0
315,22FEB16:16:06:21,73,247.074973,36.47059,87,105,1375,73,9,21.61,80,14.32,7,14.901961,84,2.656976,70.27697,0
316,22FEB16:16:06:22,73,247.074973,36.862747,87,105,1376,73,9,21.47,80,14.18,7,14.901961,84,2.611428,69.07221,0
317,22FEB16:16:06:23,73,247.074973,36.07843,87,104,1372,73,9,21.52,80,14.18,7,14.901961,84,2.58913,68.48244,0
317,22FEB16:16:06:23,73,247.074973,36.07843,87,104,1372,73,9,21.52,80,14.18,7,14.901961,84,2.58913,68.48244,0
318,22FEB16:16:06:24,73,247.074973,36.07843,87,104,1372,73,9,21.72,80,14.18,7,14.901961,84,2.555971,67.6054,0
319,22FEB16:16:06:25,73,247.074973,36.07843,87,104,1371.5,73,9,21.63,80,14.2,7,14.901961,84,2.602364,68.83248,0
320,22FEB16:16:06:26,73,247.074973,29.019608,87,105,1370.5,73,9,22.19,80,14.16,7,14.901961,84,2.669739,70.61456,0
321,22FEB16:16:06:27,73,247.074973,27.450981,87,105,1370.5,73,9,22.55,80,14.16,7,14.901961,84,2.181616,57.703693,0
322,22FEB16:16:06:28,74,247.019344,34.509804,87,106,1373,74,9,22.52,80,14.16,7,14.901961,84,2.061753,54.533318,0
322,22FEB16:16:06:28,74,247.019344,34.509804,87,106,1373,74,9,22.52,80,14.16,7,14.901961,84,2.061753,54.533318,0
323,22FEB16:16:06:29,74,247.019344,81.960785,87,122,1469.5,74,9,23.08,79.60784,14.22,7,29.411766,84,2.61942,69.283615,0
323,22FEB16:16:06:29,74,247.019344,81.960785,87,122,1469.5,74,9,23.08,79.60784,14.22,7,29.411766,84,2.61942,69.283615,0
324,22FEB16:16:06:30,76,246.908086,38.82353,87,109,1470,76,9,22.88,79.60784,14.22,7,30.588236,84,2.924389,77.35003,0
325,22FEB16:16:06:31,79,246.741199,67.45098,87,124,1282.5,79,9,23.49,79.60784,14.28,7,36.862747,84,5.168729,136.71278,0
325,22FEB16:16:06:31,79,246.741199,67.45098,87,124,1282.5,79,9,23.49,79.60784,14.28,7,36.862747,84,5.168729,136.71278,0
326,22FEB16:16:06:32,79,246.741199,56.862747,87,146,1580.5,79,9,36.27,80,14.22,7,36.47059,84,11.609575,307.07306,0
